revenue,cost price,material expenditures,labor expenses,labor costs,social taxes,depreciation,other expenditures,selling expenses,management expenses,full cost price,Income,other i\e,net profit,assets,capital assets,fixed assets,intangible assets,current assets,stock,raw materials,unfinished production,receivables,accounts payable,cash,mobile working capital,short-term investments,VAT purchased,short-term receivables,working capital,charter capital,short-term liabilities,long term liabilities,borrowed capital,revenue of the future periods,future expenses,Dso,DSp,DSv,dDS,tax on profits,VAT,Social tax,sector
16548.29837,12374.62343,4221.10547,2822.498724,2190.701756,507.7657083,1828.9015,1613.062578,NA,NA,8887.104375,7523.34385,303.8390639,3992.92343,50525.20144,2718.204069,1535.361783,122.4966225,42098.3783,1375.587331,852.4425881,506.78181,27660.06407,8386.012102,4903.109367,1533.292185,3745.080017,22.35266942,38470.29369,30252.41115,31877.11658,11737.88917,NA,9132.266862,NA,NA,4763.712337,15263.11795,9766.388174,7336.020543,1480.619531,2365.667429,588.0046995,transport
18020.66822,5695.690959,3331.247718,3141.013952,2144.150952,631.1602172,1848.421043,1493.661548,NA,NA,8558.565295,7131.89014,310.6933634,4818.150441,37217.30839,2580.67696,1091.333172,128.1397007,44346.59244,1406.881251,958.9291079,640.0127048,32000.61174,8264.577766,4182.632938,2177.63368,3238.504182,22.27673635,30004.55994,27422.97699,37591.4663,8848.192868,NA,12646.76687,NA,NA,4215.144062,12638.04381,7708.791868,7720.25085,1543.538333,1951.280637,751.8327673,transport
17726.2718,10817.59305,5035.128049,2885.262398,2282.381661,569.6791502,1545.992471,1352.671047,NA,NA,10582.3408,8281.024068,379.5363043,4373.34921,42101.58753,2806.825565,1069.380715,81.68533437,26776.67116,1390.954786,871.5671989,398.0866712,25797.92741,12575.676,5113.452399,1287.949982,3516.144958,25.20138481,19775.2008,38293.21276,29106.83953,8980.282252,NA,8763.961801,NA,NA,5489.18861,19759.81525,9331.852826,5761.189895,1799.907001,3138.430031,580.9165676,transport
14229.37646,10279.57461,3572.455776,3139.489282,2383.469554,667.5222231,1504.968425,1684.490673,NA,NA,8318.210802,5544.739917,324.0340743,3998.251667,51172.30795,1469.480371,1462.480778,99.20856273,32207.28932,1566.236505,1273.447719,426.5904613,27054.12526,9672.827949,4121.730256,1376.585298,3947.122521,30.17004731,36614.87559,30858.43685,38981.44172,9510.037049,NA,11705.81761,NA,NA,5747.247825,13049.91394,7914.640515,6401.171725,1217.959486,1677.486895,547.7852063,transport
15280.77809,10971.00875,3079.007897,3100.721205,2909.935302,699.7937145,1356.575187,1590.264077,NA,NA,11419.10657,8375.379583,314.257508,4563.563807,54489.04454,2064.585838,1118.395233,120.8040221,40711.05922,2182.960257,1341.817999,461.2759651,35893.51965,9533.141685,4839.005781,1151.566405,4708.492374,23.8248753,35048.76022,36576.85305,37286.54432,10561.51476,NA,10387.13545,NA,NA,4646.926613,15692.43781,7830.328057,5722.774366,1577.640008,2120.084373,629.921748,transport
17202.73087,7193.145946,3253.998282,2570.834755,2667.287832,535.0458193,1605.331672,1362.927824,NA,NA,10636.87125,6408.658002,364.2454711,3799.198997,49492.1221,1966.495238,1179.937914,115.8407075,42762.74751,1674.762018,1152.365432,457.8779524,33327.46452,8845.621888,4337.108191,1816.050108,4746.993425,29.50000057,33408.8636,28879.74603,30576.04319,8063.791822,NA,11066.95141,NA,NA,4408.45647,16352.7944,8488.705374,6316.79039,1285.365826,1852.291385,682.624844,transport
11796.73621,7089.885074,3406.621414,2900.779893,2137.884741,735.4331202,1137.644722,1731.973337,NA,NA,9109.184189,5614.237268,279.717841,4154.442464,42871.31177,2246.977115,1019.169894,139.5313326,38162.36243,2147.261565,1098.197711,560.5608254,27158.63892,9505.658641,4703.130429,1641.50391,2696.806097,27.7479299,27060.36562,25256.37655,34200.59356,9078.271844,NA,11005.99365,NA,NA,4626.018724,15027.33882,7527.951299,7818.63595,2010.521582,2041.945435,706.7734297,transport
11273.65371,8087.337902,3738.365328,2321.045534,1755.272541,479.6900435,1190.033791,1738.398294,NA,NA,9965.47745,6017.072664,208.2849735,4719.821654,53535.26721,2440.38498,1119.00895,132.9727026,36803.48036,1577.063051,812.1957097,467.2615711,36168.38553,7469.468531,2761.440694,2167.35247,3419.34443,26.17649868,28916.39896,30500.97502,41152.30478,8949.102757,NA,10249.32416,NA,NA,3899.101173,20329.67901,7517.980551,7307.250375,1795.811248,2038.727697,669.752322,transport
17987.77911,9424.30415,4830.784001,3228.620606,2674.962142,637.8257018,1697.578649,1515.049563,NA,NA,10169.42562,6564.071728,337.0501896,4288.935516,43966.59697,1925.773684,1000.500828,108.4475823,39274.89451,1633.254212,1244.948661,443.1445295,25182.42363,7592.981431,6740.657427,1685.540271,3868.00611,32.11776013,39279.27295,28427.01879,26952.36447,11726.83909,NA,12094.08299,NA,NA,4659.606709,16043.96803,8135.378895,6426.827676,1732.874256,2467.277072,661.2536912,transport
15198.95154,6959.37882,3200.404348,2364.647829,2110.988852,625.931328,1458.735322,1682.055679,NA,NA,7225.073571,7531.19616,261.82678,6252.778086,35116.54164,2397.200385,1599.287302,102.844717,39760.00901,1476.544469,1522.62265,442.1140341,30709.45436,8066.164403,5216.782943,1839.888121,3119.572056,28.71058319,33123.4402,26144.95748,40347.10527,10109.78788,NA,9244.93431,NA,NA,4679.121428,12770.26756,8997.92288,4595.360358,984.8795756,1521.620116,867.387345,transport
15342.56469,9686.692952,3274.536731,2915.918135,2712.175496,563.0526423,1124.066396,1919.496742,NA,NA,6981.997964,5677.164735,376.1468152,4608.010393,38990.74976,2245.943024,1452.740468,113.1574973,43054.26342,1701.438941,1031.3009,499.6045196,33172.09058,10832.54375,4404.358033,1348.410578,3342.616279,25.14883616,37131.0192,27014.68544,38051.66836,10795.04053,NA,10009.73933,NA,NA,5518.387198,13791.00191,8025.098882,4954.486536,1877.553243,2712.546729,545.6579608,transport
13397.16202,7600.341773,3634.125152,3369.248399,2498.356553,661.7377079,1316.545867,1171.138458,NA,NA,9968.167984,5859.895909,302.9721454,4921.525971,35414.46458,2893.876597,1051.631638,99.2145927,48844.90022,1616.447093,1150.485454,423.5518775,23127.59812,8345.444881,4324.825993,1986.183451,2988.739313,21.93290522,23254.89814,26762.04151,38235.48301,10210.65324,NA,10306.48659,NA,NA,4329.21572,16194.66941,7327.460319,8960.281555,1694.385895,2205.36934,454.2744855,transport
13730.52858,11548.20336,3178.709944,3306.627717,2664.396646,530.848128,1355.519971,1375.636979,NA,NA,6903.748399,5941.33073,274.8232807,3744.327263,41962.06024,2388.94692,1123.376121,128.5389311,37055.85678,1344.177134,1332.149147,514.921885,30247.40799,8483.195998,4479.717813,1826.364472,3230.274088,23.34777736,27849.11118,34865.37464,33324.96065,10586.85068,NA,6270.622309,NA,NA,4164.036836,16547.22501,8517.837411,7190.208795,936.1303199,1844.464046,504.6848695,transport
17950.37306,11061.96272,3558.543966,2938.703023,2109.056933,536.0681452,1348.303379,1253.315569,NA,NA,8337.808071,5191.998452,325.9973119,4669.517592,52822.85342,2223.80495,1065.709961,55.76599726,48817.41208,1580.056407,914.6326197,473.4320825,32149.30847,7765.095339,3966.408454,1410.455339,3685.434659,30.19663357,31138.00585,40222.1587,27702.02269,7763.698298,NA,9731.976053,NA,NA,6208.371838,12283.26558,7538.311734,7231.629053,1469.558158,1910.728742,590.039959,transport
9229.789011,7622.836323,3931.51326,3617.700328,2372.036302,497.4268349,1276.142867,1217.262455,NA,NA,7631.784715,6810.776128,377.9204569,4722.956483,53026.86034,2500.198443,1377.482333,92.52106233,45070.13727,1501.572133,874.6443714,530.0349001,26746.88497,7990.750131,4078.937073,1307.922158,3325.893628,22.23673742,30539.538,26355.42522,29243.26472,8486.231773,NA,12005.37151,NA,NA,6339.387404,14694.49619,9947.209056,6882.871735,1494.846091,2096.657657,832.5752608,transport
18973.0055,6488.255782,3599.260018,2984.227262,2178.077779,624.9455366,1580.062628,1472.031254,NA,NA,9331.491331,4949.812617,347.0319906,4632.432129,55461.26204,2205.119544,1093.937636,77.85126536,40129.72476,1615.461057,1175.791646,554.7755604,30503.82032,10615.16722,6705.068592,1648.050785,5137.990146,24.43865002,34471.57349,34113.5402,29695.91182,11631.93006,NA,9521.726496,NA,NA,4827.993506,15518.36007,9984.122972,7206.010958,1625.06807,1946.742054,640.5248553,transport
14045.15357,9777.719733,3971.66328,1977.521123,2276.552285,391.6202996,1347.080583,992.8934354,NA,NA,6894.828582,6239.888108,273.904282,3686.540655,47731.76782,1855.691089,1608.867885,96.38321678,41034.92332,1714.521275,1211.955184,481.7746115,38173.66878,10021.05336,5500.046191,1561.41009,4484.095988,24.15646621,23806.01714,33796.67212,42444.15555,10251.09278,NA,10411.18545,NA,NA,4787.845956,13673.78947,8139.965605,8869.42302,1314.983265,2121.836177,618.7719278,transport
15912.10732,8176.192715,4654.296035,3176.200705,1993.404629,487.8290304,1369.201565,1530.154465,NA,NA,7603.040598,6039.842484,361.7447078,4060.239494,38073.80683,2708.162283,1402.344007,104.426744,38431.89579,1635.830838,1170.746613,574.2237357,37188.04611,9565.644342,4751.704187,1568.655817,3479.673285,27.70871408,37493.2093,31388.04156,25458.8757,9107.846318,NA,10561.24437,NA,NA,4065.111521,18288.05668,8786.924116,5542.906992,1661.893018,2025.658997,469.3890496,transport
11682.75016,7803.833312,4167.400016,2765.55362,1680.542655,581.8334792,1251.59841,1346.764281,NA,NA,7849.574933,7251.402496,305.3939403,4716.512025,46764.33228,2698.319063,1438.716858,137.7353652,28970.32443,1403.414921,925.0000552,568.3989873,37420.18275,10486.14899,4811.774927,1262.743889,4618.848009,24.0510193,25414.71964,33710.87282,31166.56371,10277.77595,NA,11381.91927,NA,NA,4577.858648,15032.85863,9255.337488,6777.695934,1739.371354,1952.87091,635.8106694,transport
10239.40672,7191.335537,3506.290723,2250.759103,2064.501287,555.2358212,1234.821094,1323.003241,NA,NA,9032.804102,9480.344435,326.3991901,4150.055754,51745.58881,2027.151042,1014.442984,115.9340205,31605.25724,1160.285963,1266.553394,501.4447098,26871.96739,10674.97988,4799.021565,1408.692924,3518.389741,25.03630675,33939.29298,34262.84084,31079.57604,10387.79322,NA,8496.124141,NA,NA,4384.903363,13681.83308,9198.293289,6329.977583,1151.734829,2151.403828,737.5354405,transport
15254.66719,8532.298383,3671.236996,2773.228607,2509.916779,561.2414917,1247.04032,1139.854971,NA,NA,9246.116192,7525.272232,370.890311,3787.615785,49820.61925,2653.535717,1055.570393,78.8928708,37031.59871,1464.983705,1116.231221,417.5591159,27564.70491,8937.865756,4438.519556,1521.164048,5050.976757,32.20534793,42255.16544,39544.06349,42907.97778,11739.3414,NA,11127.7931,NA,NA,6018.915626,17153.48184,5599.911529,7911.504238,1212.043489,1701.517378,608.6967988,transport
13217.07586,6882.787236,3821.14637,2705.784711,1870.453174,535.3964624,1296.624624,1097.745873,NA,NA,10270.12403,6077.466369,339.9773852,2964.659083,45083.26018,2475.229162,1254.651087,84.58145758,39904.93706,1658.191629,1015.602948,478.8572004,30278.80453,9612.177813,3515.628794,1202.542217,3282.189624,32.62886788,25747.12664,28130.96005,35900.24546,10946.64427,NA,11325.44613,NA,NA,4419.818082,11085.88248,8648.462049,4928.681358,1560.974062,2543.118923,603.6212007,transport
16776.41525,7804.100214,4357.756563,2488.288547,1570.702309,496.0755417,1103.174454,1416.446845,NA,NA,9286.094814,8829.147364,393.1157444,4257.673394,49984.94229,2199.531275,1437.034005,115.314506,36492.93963,1326.568476,927.2743121,592.5607406,29936.03196,9058.990395,5697.352333,1569.090907,3626.686747,19.36108641,27692.42225,34147.74779,41603.67988,9210.250027,NA,9252.555327,NA,NA,4688.437093,13309.72358,9228.513863,7595.952942,827.6897786,1998.964115,772.4859098,transport
12132.26246,9033.797104,5012.76846,3758.275483,2047.894741,580.3787706,1428.267836,1373.759324,NA,NA,7781.683421,5297.547024,307.2708814,4505.486243,50937.98429,2127.316002,1232.385137,102.9838994,55047.41309,1509.51396,775.6554315,513.0515501,22779.35933,9174.840037,3728.715783,1422.717328,3286.884707,19.32820565,31018.4602,27762.31083,34494.13714,11562.71098,NA,8431.171279,NA,NA,3515.818743,13046.61041,7415.480459,5770.495138,1560.308825,2090.624638,638.8176084,transport
12410.84742,10446.75571,2817.330849,2835.182482,2368.082541,663.8082642,1281.087568,1309.458473,NA,NA,8633.185465,5401.073929,325.4735701,5068.561202,42220.129,1651.543334,1346.569124,70.29565544,30217.30781,1564.780172,992.7475995,524.4009815,33987.94416,9604.018286,4824.924816,1269.145964,3991.479761,33.91107389,31010.83711,32472.72834,27661.32084,10586.81874,NA,11711.65038,NA,NA,4761.186797,11508.17812,9632.966042,6460.679876,1409.139053,1667.360498,589.9238777,transport
14808.53943,7752.255072,3904.440302,2822.89282,1900.443733,521.1578604,1598.784531,1616.821859,NA,NA,9638.885284,6396.533712,316.1826578,4920.722417,43275.01479,2254.658331,1527.415881,129.0545873,44281.86009,1543.679049,931.1957974,605.8047071,23624.9539,11128.92258,4287.672547,1516.095623,2406.887364,33.32622127,30469.18693,30196.80233,37761.5976,9304.184054,NA,9702.370666,NA,NA,4614.228329,9194.883216,8865.063737,7185.119613,1751.26704,1487.145437,598.2720949,transport
16226.6321,10092.14454,3496.400719,2490.876945,2805.230129,648.5056572,1573.120625,1559.324234,NA,NA,8917.265592,4876.655585,316.9592278,4354.738038,26184.97558,1243.360522,1098.181076,126.7032624,34501.4904,1543.183405,922.8060236,489.7112016,30309.15037,9024.404491,4936.645811,1664.559978,3245.615546,33.41093987,28769.51269,28760.63628,29663.71804,8008.38547,NA,7367.103698,NA,NA,3730.887547,15041.98961,7257.468036,7768.848287,1927.82653,2709.52087,573.6446125,transport
13454.88025,8885.555335,3322.043844,2268.728213,2494.282065,671.5703346,988.5661134,1342.953741,NA,NA,6056.869316,5589.259793,288.7636674,3813.525214,49744.43899,2590.574764,1395.687526,107.6871439,39768.25076,1233.006273,1228.973132,444.0567684,37210.82647,9456.369499,4277.123685,1657.678056,2481.033924,31.41727676,28532.557,38810.0437,31601.15937,11600.76834,NA,9423.557809,NA,NA,5055.283724,13078.50015,7833.582169,5645.524041,1622.641432,2416.92007,540.4267946,transport
15374.14312,8323.560921,3556.015907,3102.846567,2099.126118,487.5206422,1576.295719,1082.23195,NA,NA,11510.68341,5289.925569,341.1598475,4828.456789,44845.04545,2295.222054,1147.702368,112.2246173,51591.00224,1220.088124,820.4024558,413.6520668,29386.97654,9635.916156,4168.718004,1762.203729,3860.461007,22.26176478,22397.8359,26269.77978,30366.45666,12547.65877,NA,10022.60099,NA,NA,4203.262328,12200.08926,9203.281338,6790.252436,1228.41487,1820.320678,698.0477502,transport
17230.56515,7675.512804,3384.882857,2782.188127,2105.710569,586.658352,1347.609792,1576.792172,NA,NA,10020.34824,6936.567729,441.3167186,5111.8059,41879.78092,2237.670465,1140.694164,131.5218747,35604.24128,1660.463484,1219.571785,471.3270083,25965.63972,11403.41886,4115.099556,1553.093776,3845.944402,22.10056887,34566.44918,45489.7481,44964.32054,8226.760475,NA,10785.37517,NA,NA,4573.270929,18654.8977,8677.910397,6676.273663,1781.97424,1642.521228,659.903019,transport
14671.63373,14176.09869,4180.904911,2276.585951,2039.255767,602.6080284,1460.124321,1417.455203,NA,NA,8727.364395,6037.94013,444.5199658,3071.211643,31552.06917,2296.550319,1288.378031,113.1384201,40251.38797,2060.016257,1078.995616,516.2782637,33705.80268,11100.21484,4232.875299,1860.541129,3205.61385,35.18282879,28247.12779,34462.18385,36339.94656,10556.8978,NA,9475.155558,NA,NA,4291.343711,13208.37156,7637.227729,5983.236616,1472.663938,2384.304798,920.9971706,transport
17663.26269,9272.631914,3422.296394,3419.654162,1801.846415,628.5505773,1791.528702,1357.041188,NA,NA,8508.223767,5133.492266,359.5826794,4042.708902,43314.59141,1815.507282,1439.059702,114.7518109,40181.90893,1465.939551,963.2618283,523.0090625,37229.35685,12009.22293,4222.000641,1492.126158,4139.66178,27.37414756,32877.76417,38476.30609,29644.2485,9218.821946,NA,8903.057117,NA,NA,4372.921713,14805.03042,7958.092444,5680.469218,1162.882622,1897.202616,620.6354675,transport
15953.28968,12534.90901,3534.096576,2662.656005,3084.585727,532.676252,1549.360148,1346.34452,NA,NA,7554.442376,6807.033712,260.058698,5466.433655,36385.07881,1859.788864,1211.28614,163.7414829,35129.49581,1656.596554,1185.047437,456.7902518,32396.9335,8878.746175,5190.304392,1591.872472,2978.602409,28.46431914,34142.5996,32286.87527,27093.64665,8766.361473,NA,6934.606541,NA,NA,4571.36884,9941.687524,10097.46171,8190.460924,1902.608775,2116.913447,701.1552238,transport
18697.0926,6579.931862,2455.692197,2964.154409,2224.520713,697.2083788,1167.709247,1223.190988,NA,NA,11623.17017,4701.677795,360.4336306,5228.262819,34959.41809,1795.550711,1547.820264,94.68924532,39681.64953,1638.500106,958.6994283,559.9541585,26306.85415,10653.67833,5175.93685,1350.60958,3808.899498,20.04789297,37813.86998,29955.13068,31993.11994,10034.44858,NA,9971.874371,NA,NA,4192.504583,15133.008,8332.03325,5828.979018,1899.347294,2022.871819,720.8067122,transport
18659.98053,10236.12898,4037.64553,3342.801067,2129.071166,555.4245123,1608.580023,1431.839586,NA,NA,6624.749541,5710.798184,290.8081557,4441.179727,35520.19324,1746.357152,909.2156609,90.25808165,49386.33004,1991.534035,907.5972205,321.7902427,34438.70944,11721.1344,4481.223807,2110.157307,2959.00714,25.6498736,29909.35266,27751.9977,27242.57893,8643.451865,NA,10169.27822,NA,NA,4388.383854,16594.3069,10664.47485,6497.577102,1474.253062,2183.162368,532.1309224,transport
13725.10511,7958.619394,4202.965306,3969.711975,2043.386413,871.1624744,1178.230408,1336.249209,NA,NA,8446.035082,5987.556802,442.8294901,4391.567689,40366.55314,1813.002764,1225.428183,99.94094303,36250.8536,1815.559305,1047.225617,499.934045,39017.87314,11986.10793,4056.620831,1666.706693,3245.831356,19.73009098,25070.13674,29612.34246,32385.87153,13540.10086,NA,9480.289698,NA,NA,4318.675742,13996.40166,9154.677754,8003.060613,1329.691118,2554.482647,574.1031245,transport
14856.75983,8537.467861,3122.590672,3126.849631,2455.303297,603.172619,1052.310972,1230.349809,NA,NA,8498.813081,6223.430982,268.9409805,4695.103493,37529.77672,1857.886277,1502.866791,83.92724367,40575.23704,1937.948732,1208.971311,449.9742545,27649.09708,9843.269783,6452.799065,1429.89699,3666.674876,24.67596174,27571.61992,33994.21806,46654.79777,9653.789496,NA,5789.830046,NA,NA,3978.366536,16083.56451,9860.013738,6579.832035,1483.984937,2344.613802,555.3430136,transport
13366.41494,12610.94994,3688.464544,4064.48906,2338.927485,510.3023679,1315.099782,1300.187583,NA,NA,7577.99779,5624.512449,321.9433534,4979.255934,40627.64808,2720.758607,1585.152124,119.0978076,39708.4164,1690.524719,1384.857952,491.037461,38565.00794,8930.719111,3206.98071,1759.476996,3823.940437,24.3800761,29469.37428,37590.87134,28007.91106,11389.67025,NA,10712.03808,NA,NA,4955.327629,15357.09875,7161.339925,5571.672809,1228.421852,1997.403047,597.06192,transport
19704.44165,7006.332012,3844.657053,4058.148532,2052.983322,687.4227495,1145.657638,1644.952295,NA,NA,9238.326738,6153.741941,327.0043789,3944.957972,49065.8408,2320.097205,1244.452998,92.06149191,45842.54649,1645.047491,1550.830183,537.9792048,40796.01201,12831.50045,3860.121309,1432.811312,3230.217779,32.94795938,32870.48494,31307.91494,30436.90033,10174.65656,NA,11081.33527,NA,NA,3572.821176,11464.74528,6017.567655,7104.202563,1530.845363,2517.126785,725.8641071,transport
